0,1,59.6964059854619
0,0.98,59.6976114486277
0,0.96,59.6989239196071
0,0.94,59.699867861334
0,0.92,59.7008594738879
1,1,59.7791011453882
1,0.98,59.7820038482845
1,0.96,59.784422997728
1,0.94,59.785942132961
1,0.92,59.7873725027561
2,1,59.8165876104057
2,0.98,59.8204245817863
2,0.96,59.8234656457967
2,0.94,59.8252979827794
2,0.92,59.8267654425788
3,1,59.8392068172411
3,0.98,59.8436959571121
3,0.96,59.8471587859268
3,0.94,59.8492676472416
3,0.92,59.8507935725224
4,1,59.854769020205
4,0.98,59.8597295770702
4,0.96,59.8635343245318
4,0.94,59.8658861263054
4,0.92,59.8674975626852
