1000,1,0.218736812888473
1000,1.025,0.17576442990989
1000,1.05,0.152120540700849
1000,1.075,0.152087039561117
1000,1.1,0.152062074967688
2000,1,0.239369440163713
2000,1.025,0.194219388904806
2000,1.05,0.150687127506259
2000,1.075,0.141141694123867
2000,1.1,0.139478990116196
3000,1,0.261860552254007
3000,1.025,0.209540578170142
3000,1.05,0.170364238413349
3000,1.075,0.151760286026189
3000,1.1,0.150030887885201
4000,1,0.273177151181059
4000,1.025,0.215465345714392
4000,1.05,0.177742202689821
4000,1.075,0.155876672395365
4000,1.1,0.154130000664182
5000,1,0.276288066184421
5000,1.025,0.217169346051683
5000,1.05,0.179958110463197
5000,1.075,0.157213149415242
5000,1.1,0.15547336996589
