0,0,0.218736812888473
0,0.25,0.181119340501297
0,0.5,0.166269402290226
0,0.75,0.164417203669487
0,1,0.163214138580521
500,0,0.216332842308397
500,0.25,0.1792284278566
500,0.5,0.165600072222588
500,0.75,0.163883260343034
500,1,0.162729741474116
1000,0,0.213981167097067
1000,0.25,0.177376838573984
1000,0.5,0.164901938560803
1000,0.75,0.163365706707467
1000,1,0.162254624570259
1500,0,0.211679093662219
1500,0.25,0.175562712825069
1500,0.5,0.164215137462037
1500,0.75,0.162839186249997
1500,1,0.161774509568339
2000,0,0.209425028650692
2000,0.25,0.173784845097991
2000,0.5,0.163529261963596
2000,0.75,0.162332907818715
2000,1,0.16130292463879
