0.98,0,0.175200079277062
0.98,0.25,0.153509087993328
0.98,0.5,0.153322945190638
0.98,0.75,0.152628644918934
0.98,1,0.152656519291554
0.985,0,0.186341177766181
0.985,0.25,0.155365828125426
0.985,0.5,0.154526362627372
0.985,0.75,0.153421141749007
0.985,1,0.153017418848648
0.99,0,0.197309028442369
0.99,0.25,0.16383030888769
0.99,0.5,0.157418131081734
0.99,0.75,0.156039903459252
0.99,1,0.155340165701595
0.995,0,0.20810852119002
0.995,0.25,0.172551730042613
0.995,0.5,0.161370078447113
0.995,0.75,0.159727205743849
0.995,1,0.158759934247641
1,0,0.218736812888473
1,0.25,0.181119340501297
1,0.5,0.166269402290226
1,0.75,0.164417203669487
1,1,0.163214138580521
